candidate_id,name,email,phone,experience_years,experience_level,education,certifications
666,Sarah Jimenez,sarah.jimenez4342@hotmail.com,+1-739-803-1491x5910,4,mid,Bachelor's in Network Engineering,"CompTIA Security+, CompTIA A+, CISA"
667,Caleb Duke,caleb.duke4349@yahoo.com,001-237-766-1897x762,2,entry,Master's in Information Security,"CompTIA Network+, CompTIA A+"
668,Matthew Williams,matthew.williams7414@hotmail.com,(397)854-4921x9701,6,mid,Bachelor's in Computer Science,"CompTIA Security+, CompTIA Network+, CompTIA CySA+, CISM"
669,Ana Collins,ana.collins8702@yahoo.com,552.697.0890x54650,5,mid,Master's in Cybersecurity,"CompTIA A+, GIAC Security Essentials (GSEC), Offensive Security Certified Professional (OSCP)"
670,Tiffany Chen,tiffany.chen9217@gmail.com,543.313.6194x42973,3,mid,Master's in Computer Science,"CompTIA A+, GIAC Security Essentials (GSEC)"
671,Jennifer Townsend,jennifer.townsend3112@hotmail.com,8633344652,6,mid,Master's in Cybersecurity,"CompTIA Network+, GIAC Security Essentials (GSEC), CISSP, CEH"
672,Amanda Hunt,amanda.hunt855@gmail.com,545-872-4534x4434,7,mid,Master's in Computer Science,"CompTIA Security+, CompTIA Network+, CISSP, GIAC Certified Incident Handler (GCIH)"
673,Andrew Smith,andrew.smith7931@yahoo.com,744.777.7010,4,mid,Bachelor's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Network+, GIAC Certified Incident Handler (GCIH)"
674,Patricia Alexander,patricia.alexander8704@gmail.com,+1-208-741-6546x78519,4,mid,Master's in Computer Science,"CompTIA Network+, CompTIA Security+, GIAC Certified Incident Handler (GCIH)"
675,Amanda Byrd,amanda.byrd3945@gmail.com,+1-322-977-2442x3828,4,mid,Associate's in Cybersecurity,"CompTIA Network+, CompTIA Security+, CISA"
676,Elizabeth Williams,elizabeth.williams8011@gmail.com,944.843.6434x05969,4,mid,Master's in Computer Science,"CompTIA Security+, GIAC Security Essentials (GSEC), CompTIA CySA+"
677,William Mercer,william.mercer4181@hotmail.com,001-897-838-2696x41359,3,mid,Master's in Computer Science,"CompTIA Security+, CompTIA Network+"
678,Alexander Wood,alexander.wood1700@hotmail.com,290.349.6797,5,mid,Master's in Computer Science,"GIAC Security Essentials (GSEC), CompTIA Network+, GIAC Certified Incident Handler (GCIH)"
679,Daniel Morales,daniel.morales6142@yahoo.com,847-410-8918x281,6,mid,Bachelor's in Computer Science,"CompTIA Security+, CompTIA Network+, CISA, CISM"
680,Ashley Clark,ashley.clark4091@gmail.com,885.884.3295,5,mid,Master's in Computer Science,"CompTIA Network+, CompTIA Security+, CISA"
681,Sara Yoder,sara.yoder8906@hotmail.com,+1-626-944-6879x006,3,mid,Master's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Security+"
682,Mary Hall,mary.hall549@gmail.com,568-582-7167,5,mid,Bachelor's in Cybersecurity,"CompTIA Network+, GIAC Security Essentials (GSEC), GIAC Certified Incident Handler (GCIH)"
683,Ashley Snyder,ashley.snyder8324@gmail.com,289-387-6825,4,mid,Master's in Cybersecurity,"CompTIA Security+, GIAC Security Essentials (GSEC), CEH"
684,Donald Brown,donald.brown3778@gmail.com,+1-419-244-7642,1,entry,Bachelor's in Computer Science,CompTIA Security+
685,Eric Pope,eric.pope6954@gmail.com,(277)517-8949x0958,4,mid,Master's in Information Security,"GIAC Security Essentials (GSEC), CompTIA A+, GIAC Certified Incident Handler (GCIH)"
686,Zachary Kerr,zachary.kerr3619@yahoo.com,(337)434-8878x41544,6,mid,Master's in Cybersecurity,"CompTIA Network+, CompTIA A+, CISM, CEH"
687,Brittany Reynolds,brittany.reynolds9295@yahoo.com,+1-357-896-3449x828,5,mid,Master's in Computer Science,"CompTIA A+, GIAC Security Essentials (GSEC), CISM"
688,Steven Walters,steven.walters9908@hotmail.com,711.723.7790x99135,6,mid,Associate's in Cybersecurity,"CompTIA A+, CompTIA Security+, CEH, CISM"
689,Jennifer Munoz,jennifer.munoz689@hotmail.com,746.717.5845x26826,8,senior,Bachelor's in Information Technology,"CompTIA Network+, CompTIA Security+, CEH, CISSP"
690,Michael Daniel,michael.daniel3562@hotmail.com,328.479.0947x64578,4,mid,Master's in Information Security,"CompTIA Network+, CompTIA A+, GIAC Certified Incident Handler (GCIH)"
691,Keith Saunders,keith.saunders3565@yahoo.com,001-713-541-3758x388,7,mid,Master's in Computer Science,"GIAC Security Essentials (GSEC), CompTIA A+, CEH, Offensive Security Certified Professional (OSCP)"
692,Joseph Lopez,joseph.lopez1672@gmail.com,564-469-4120x836,5,mid,Master's in Computer Science,"CompTIA A+, GIAC Security Essentials (GSEC), CompTIA CySA+"
693,Kathryn Whitehead,kathryn.whitehead6421@gmail.com,501.252.9954x927,7,mid,Associate's in Cybersecurity,"CompTIA A+, CompTIA Security+, GIAC Certified Incident Handler (GCIH), Offensive Security Certified Professional (OSCP)"
694,Francisco White,francisco.white151@gmail.com,+1-340-553-2635x0673,2,entry,Bachelor's in Cybersecurity,"CompTIA Security+, GIAC Security Essentials (GSEC)"
695,Matthew Thompson,matthew.thompson7476@gmail.com,+1-873-859-1254x0866,3,mid,Master's in Information Security,"CompTIA Security+, CompTIA A+"
696,Anna Solis,anna.solis3331@gmail.com,521.304.2293,8,senior,Associate's in Cybersecurity,"CompTIA Network+, GIAC Security Essentials (GSEC), CISM, CEH"
697,Julie Sandoval,julie.sandoval5572@hotmail.com,974.628.2577,2,entry,Bachelor's in Cybersecurity,"CompTIA A+, CompTIA Security+"
698,Matthew Le,matthew.le9733@yahoo.com,492-571-4023,5,mid,Master's in Computer Science,"CompTIA A+, CompTIA Network+, Offensive Security Certified Professional (OSCP)"
699,Scott Davis,scott.davis4384@hotmail.com,428.657.7254x778,6,mid,Master's in Information Security,"CompTIA Network+, GIAC Security Essentials (GSEC), Offensive Security Certified Professional (OSCP), CISSP"
700,Gary Shaw,gary.shaw7345@yahoo.com,961-996-4641x603,3,mid,Bachelor's in Network Engineering,"CompTIA Security+, CompTIA Network+"
701,Gregory Johnson,gregory.johnson5781@hotmail.com,+1-333-827-0705,3,mid,Master's in Computer Science,"CompTIA A+, CompTIA Network+"
702,Gary Smith,gary.smith4639@hotmail.com,(650)645-1943x10166,5,mid,Master's in Information Security,"CompTIA Security+, CompTIA A+, CISA"
703,Jessica Wallace,jessica.wallace9052@gmail.com,(616)368-0767x47607,4,mid,Bachelor's in Information Technology,"CompTIA Security+, GIAC Security Essentials (GSEC), Offensive Security Certified Professional (OSCP)"
704,Ryan Smith,ryan.smith499@gmail.com,243-837-1969x3511,4,mid,Bachelor's in Network Engineering,"CompTIA Security+, GIAC Security Essentials (GSEC), Offensive Security Certified Professional (OSCP)"
705,Darren Choi,darren.choi4597@yahoo.com,295.774.4795,4,mid,Bachelor's in Cybersecurity,"CompTIA Network+, CompTIA A+, CompTIA CySA+"
706,Patrick Smith,patrick.smith5421@hotmail.com,(631)479-9040,9,senior,Bachelor's in Computer Science,"CompTIA Security+, GIAC Security Essentials (GSEC), CompTIA CySA+, GIAC Certified Incident Handler (GCIH)"
707,Thomas Barber,thomas.barber6991@yahoo.com,531-435-3369,4,mid,Master's in Cybersecurity,"CompTIA A+, CompTIA Security+, GIAC Certified Incident Handler (GCIH)"
708,Deborah Collins,deborah.collins1828@hotmail.com,559.843.0544x742,8,senior,Master's in Computer Science,"CompTIA A+, GIAC Security Essentials (GSEC), CISA, CompTIA CySA+"
709,Sherry Johnson,sherry.johnson8433@gmail.com,505-664-5842,8,senior,Bachelor's in Computer Science,"CompTIA Security+, CompTIA Network+, CISM, CompTIA CySA+"
710,Michele Fisher,michele.fisher9028@gmail.com,+1-227-243-4511x5950,8,senior,Master's in Information Security,"GIAC Security Essentials (GSEC), CompTIA A+, CEH, CISM"
711,Troy Harrison,troy.harrison8117@yahoo.com,2865754118,4,mid,Master's in Computer Science,"CompTIA Network+, GIAC Security Essentials (GSEC), CISSP"
712,Danielle Johnson,danielle.johnson7045@hotmail.com,001-589-332-6021x41477,3,mid,Bachelor's in Network Engineering,"CompTIA A+, CompTIA Security+"
713,Ashley Wolf,ashley.wolf8688@yahoo.com,503-542-9283,5,mid,Master's in Computer Science,"CompTIA A+, CompTIA Network+, CEH"
714,Pamela West,pamela.west5893@yahoo.com,(275)787-4540x10991,4,mid,Associate's in Cybersecurity,"CompTIA A+, GIAC Security Essentials (GSEC), Offensive Security Certified Professional (OSCP)"
715,Jessica Taylor,jessica.taylor9935@hotmail.com,(949)386-9529x52151,5,mid,Bachelor's in Network Engineering,"GIAC Security Essentials (GSEC), CompTIA Network+, CISA"
716,Brian Kelly,brian.kelly3263@yahoo.com,001-202-241-6498x6784,6,mid,Bachelor's in Information Technology,"GIAC Security Essentials (GSEC), CompTIA Network+, GIAC Certified Incident Handler (GCIH), CISSP"
717,Megan Rodriguez,megan.rodriguez6234@yahoo.com,8175135088,5,mid,Master's in Cybersecurity,"CompTIA Security+, CompTIA A+, CISM"
718,Katherine Jackson,katherine.jackson8745@gmail.com,997-715-4250x9213,5,mid,Master's in Information Security,"CompTIA Network+, CompTIA A+, Offensive Security Certified Professional (OSCP)"
719,Richard Munoz,richard.munoz1259@hotmail.com,4988291397,2,entry,Bachelor's in Information Technology,"CompTIA A+, GIAC Security Essentials (GSEC)"
720,Joseph Shaw,joseph.shaw1258@gmail.com,(702)576-0041x36310,8,senior,Master's in Information Security,"CompTIA A+, CompTIA Security+, CompTIA CySA+, Offensive Security Certified Professional (OSCP)"
721,Anthony Marshall,anthony.marshall3878@gmail.com,+1-689-813-0364x26466,10,senior,Bachelor's in Network Engineering,"CompTIA A+, CompTIA Network+, CEH, Offensive Security Certified Professional (OSCP)"
722,Joseph Davila,joseph.davila9275@yahoo.com,(346)804-7475x5016,9,senior,Bachelor's in Computer Science,"CompTIA Security+, CompTIA Network+, CEH, Offensive Security Certified Professional (OSCP)"
723,Tina Nelson,tina.nelson8861@yahoo.com,+1-925-998-8694x755,5,mid,Associate's in Cybersecurity,"CompTIA Security+, GIAC Security Essentials (GSEC), CEH"
724,Laura Bright,laura.bright5291@yahoo.com,989-710-9236,4,mid,Associate's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA A+, CompTIA CySA+"
725,Savannah White,savannah.white6624@hotmail.com,691.279.3646,9,senior,Bachelor's in Cybersecurity,"CompTIA Security+, GIAC Security Essentials (GSEC), CEH, CISA"
726,Kelly Rivera,kelly.rivera5329@gmail.com,412.740.4760x055,3,mid,Bachelor's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Network+"
727,Tyler Smith,tyler.smith6842@hotmail.com,001-389-524-1720x9863,1,entry,Bachelor's in Computer Science,CompTIA Network+
728,Kimberly Ramirez,kimberly.ramirez784@gmail.com,833-851-2780,4,mid,Bachelor's in Computer Science,"CompTIA A+, CompTIA Security+, CompTIA CySA+"
729,David Burton,david.burton5910@hotmail.com,865.206.7457x9384,7,mid,Master's in Computer Science,"CompTIA Security+, CompTIA A+, CISA, CEH"
730,Beth Mullen,beth.mullen4361@gmail.com,(338)213-2849x86211,4,mid,Bachelor's in Network Engineering,"CompTIA Network+, CompTIA Security+, CISSP"
731,Kayla Cox,kayla.cox1927@gmail.com,381-726-8424x8313,5,mid,Master's in Information Security,"CompTIA Security+, CompTIA Network+, CISM"
732,Sarah Hanson,sarah.hanson5730@gmail.com,423-931-3845,10,senior,Master's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Security+, CompTIA CySA+, GIAC Certified Incident Handler (GCIH)"
733,Elizabeth Johnson,elizabeth.johnson8660@hotmail.com,+1-733-589-4617x839,9,senior,Bachelor's in Network Engineering,"CompTIA A+, CompTIA Network+, CISSP, CISM"
734,Jeffrey Kramer,jeffrey.kramer4242@gmail.com,(940)336-5213,5,mid,Bachelor's in Cybersecurity,"CompTIA Network+, GIAC Security Essentials (GSEC), CISA"
735,Renee Williams,renee.williams613@gmail.com,(706)616-7874,7,mid,Bachelor's in Cybersecurity,"CompTIA A+, CompTIA Network+, CompTIA CySA+, Offensive Security Certified Professional (OSCP)"
736,Paige Cochran,paige.cochran6361@gmail.com,(580)352-2190x3159,5,mid,Master's in Cybersecurity,"CompTIA Security+, CompTIA Network+, CompTIA CySA+"
737,Brianna Cherry,brianna.cherry928@yahoo.com,825.858.2562x06582,5,mid,Bachelor's in Network Engineering,"CompTIA Network+, GIAC Security Essentials (GSEC), CEH"
738,Aaron Potter,aaron.potter6138@gmail.com,3287721807,6,mid,Master's in Computer Science,"CompTIA Security+, CompTIA A+, CISA, CompTIA CySA+"
739,Tiffany Anderson,tiffany.anderson7820@gmail.com,839.534.1411,5,mid,Master's in Information Security,"CompTIA Network+, CompTIA A+, CEH"
740,Brittany Cain,brittany.cain4011@hotmail.com,001-493-958-0308x4851,3,mid,Bachelor's in Network Engineering,"GIAC Security Essentials (GSEC), CompTIA A+"
741,Jeffrey Anderson,jeffrey.anderson9329@hotmail.com,001-246-471-6227,4,mid,Associate's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA A+, GIAC Certified Incident Handler (GCIH)"
742,Emily Franklin,emily.franklin5422@gmail.com,513.590.9313x649,5,mid,Master's in Information Security,"CompTIA Security+, CompTIA A+, CISSP"
743,Marc Hayden,marc.hayden12@yahoo.com,(573)440-5100x27464,7,mid,Bachelor's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Network+, GIAC Certified Incident Handler (GCIH), CISM"
744,James Osborn,james.osborn8811@yahoo.com,285.496.2859,3,mid,Bachelor's in Cybersecurity,"CompTIA Network+, GIAC Security Essentials (GSEC)"
745,Denise Holt,denise.holt5719@hotmail.com,+1-745-699-3421x567,4,mid,Bachelor's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA A+, CISSP"
746,Sandra Pope,sandra.pope312@yahoo.com,(381)267-9021x342,5,mid,Associate's in Cybersecurity,"CompTIA Security+, CompTIA A+, CompTIA CySA+"
747,Latoya Roberts,latoya.roberts8629@yahoo.com,964-613-9458x656,6,mid,Master's in Cybersecurity,"CompTIA A+, GIAC Security Essentials (GSEC), GIAC Certified Incident Handler (GCIH), Offensive Security Certified Professional (OSCP)"
748,Laura Martin,laura.martin188@hotmail.com,(305)449-5817,4,mid,Bachelor's in Network Engineering,"CompTIA Network+, CompTIA A+, CompTIA CySA+"
749,Rebecca Washington,rebecca.washington9523@hotmail.com,+1-945-465-1941,2,entry,Bachelor's in Computer Science,"CompTIA A+, CompTIA Network+"
750,Lance Davis,lance.davis1484@hotmail.com,807-810-8304x59708,5,mid,Master's in Information Security,"CompTIA Network+, CompTIA A+, CISA"
751,Crystal Summers,crystal.summers3234@hotmail.com,346.220.8618x608,3,mid,Bachelor's in Network Engineering,"CompTIA Security+, CompTIA Network+"
752,Joshua Guerrero,joshua.guerrero5617@yahoo.com,677.957.2489x8900,8,senior,Master's in Computer Science,"CompTIA Network+, GIAC Security Essentials (GSEC), CISSP, GIAC Certified Incident Handler (GCIH)"
753,John Hoffman,john.hoffman5374@gmail.com,(826)720-6913x4933,9,senior,Master's in Information Security,"CompTIA Network+, GIAC Security Essentials (GSEC), CISSP, CompTIA CySA+"
754,Brandon Jackson,brandon.jackson5797@hotmail.com,310-774-1154,4,mid,Master's in Information Security,"CompTIA A+, CompTIA Security+, CISSP"
755,William Reed,william.reed1682@yahoo.com,518-522-5666,6,mid,Bachelor's in Network Engineering,"CompTIA Security+, CompTIA A+, CEH, CISSP"
756,James Cruz,james.cruz376@hotmail.com,474-576-9245x923,5,mid,Associate's in Cybersecurity,"CompTIA Security+, CompTIA Network+, GIAC Certified Incident Handler (GCIH)"
757,Ryan Henry,ryan.henry2639@yahoo.com,(834)219-1718x7431,5,mid,Master's in Computer Science,"CompTIA A+, CompTIA Network+, GIAC Certified Incident Handler (GCIH)"
758,Donna Ibarra,donna.ibarra2616@hotmail.com,2453242780,9,senior,Bachelor's in Cybersecurity,"CompTIA Security+, CompTIA A+, Offensive Security Certified Professional (OSCP), CISA"
759,Shirley Stark,shirley.stark827@gmail.com,663.401.6188x264,10,senior,Bachelor's in Network Engineering,"CompTIA Network+, CompTIA Security+, CISM, CompTIA CySA+"
760,Heather Douglas,heather.douglas2259@hotmail.com,(442)463-9834,7,mid,Master's in Information Security,"CompTIA A+, CompTIA Security+, CISSP, GIAC Certified Incident Handler (GCIH)"
761,Valerie Hawkins,valerie.hawkins2404@hotmail.com,447.295.3247,2,entry,Bachelor's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Network+"
762,Roy Webb,roy.webb1168@hotmail.com,5178356511,7,mid,Master's in Computer Science,"CompTIA A+, GIAC Security Essentials (GSEC), CISSP, CISM"
763,Miguel Price,miguel.price5065@yahoo.com,(844)453-8729x1962,8,senior,Master's in Computer Science,"CompTIA A+, CompTIA Network+, CISSP, CompTIA CySA+"
764,Zachary Peterson,zachary.peterson692@hotmail.com,892-694-8578,3,mid,Associate's in Cybersecurity,"CompTIA Network+, CompTIA A+"
765,Carlos Thomas,carlos.thomas109@gmail.com,(640)975-4184,2,entry,Bachelor's in Computer Science,"CompTIA Network+, CompTIA Security+"
766,Joseph Graham,joseph.graham5960@gmail.com,461.854.9826x503,10,senior,Bachelor's in Cybersecurity,"CompTIA Network+, CompTIA Security+, CISA, CEH"
767,Kenneth Williams,kenneth.williams1085@hotmail.com,325-302-6871x8972,6,mid,Master's in Cybersecurity,"CompTIA A+, CompTIA Network+, CEH, GIAC Certified Incident Handler (GCIH)"
768,Nicole Brooks,nicole.brooks2071@gmail.com,(614)533-6450x68127,4,mid,Master's in Computer Science,"CompTIA A+, GIAC Security Essentials (GSEC), CompTIA CySA+"
769,Anna Ruiz,anna.ruiz6968@hotmail.com,8498494194,3,mid,Master's in Cybersecurity,"CompTIA Security+, GIAC Security Essentials (GSEC)"
770,Theresa Carr,theresa.carr5054@hotmail.com,(452)837-8354x108,2,entry,Master's in Computer Science,"CompTIA A+, CompTIA Security+"
771,Lonnie Pittman,lonnie.pittman3811@hotmail.com,540.618.1960x0095,9,senior,Associate's in Cybersecurity,"CompTIA Network+, CompTIA Security+, CISSP, GIAC Certified Incident Handler (GCIH)"
772,Samantha Hunt,samantha.hunt7309@gmail.com,234-250-2525,7,mid,Bachelor's in Computer Science,"CompTIA Network+, GIAC Security Essentials (GSEC), GIAC Certified Incident Handler (GCIH), CEH"
773,Shaun Sims,shaun.sims6861@hotmail.com,(575)291-2752x02800,6,mid,Associate's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Network+, GIAC Certified Incident Handler (GCIH), Offensive Security Certified Professional (OSCP)"
774,John Clay,john.clay9561@hotmail.com,971-332-1760x7550,3,mid,Master's in Cybersecurity,"CompTIA Network+, CompTIA A+"
775,Joe Williams,joe.williams1243@yahoo.com,429.437.8527x43085,4,mid,Bachelor's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Network+, CISM"
776,Bobby Watson,bobby.watson4118@hotmail.com,721.882.6215,5,mid,Master's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Security+, CISA"
777,Barbara Vasquez,barbara.vasquez1567@hotmail.com,469.699.2818x9007,6,mid,Master's in Information Security,"GIAC Security Essentials (GSEC), CompTIA A+, CISA, CompTIA CySA+"
778,Anthony Castillo,anthony.castillo6547@gmail.com,001-850-983-1819x671,3,mid,Master's in Computer Science,"CompTIA A+, CompTIA Network+"
779,Sabrina Johnson,sabrina.johnson6639@hotmail.com,(440)285-3906x474,5,mid,Master's in Cybersecurity,"CompTIA Security+, CompTIA Network+, CompTIA CySA+"
780,Brenda Brown,brenda.brown240@yahoo.com,356.426.5607,7,mid,Bachelor's in Cybersecurity,"CompTIA Network+, CompTIA Security+, CISSP, CISM"
781,Christopher Walker,christopher.walker2182@yahoo.com,714.666.7666,4,mid,Bachelor's in Network Engineering,"CompTIA A+, CompTIA Security+, CEH"
782,Sandra Gray,sandra.gray6583@gmail.com,7428971632,4,mid,Master's in Computer Science,"CompTIA Network+, GIAC Security Essentials (GSEC), CISA"
783,James Mathis,james.mathis8955@yahoo.com,(485)956-3570x28173,7,mid,Associate's in Cybersecurity,"CompTIA Network+, GIAC Security Essentials (GSEC), Offensive Security Certified Professional (OSCP), CISM"
784,April Douglas,april.douglas9059@yahoo.com,285-610-4237,9,senior,Master's in Information Security,"CompTIA Security+, CompTIA Network+, GIAC Certified Incident Handler (GCIH), CISM"
785,Courtney Hampton,courtney.hampton4264@hotmail.com,+1-990-453-4865x11026,3,mid,Associate's in Cybersecurity,"CompTIA Network+, CompTIA A+"
786,Jason Doyle,jason.doyle6994@yahoo.com,001-337-249-5790,6,mid,Master's in Cybersecurity,"CompTIA Network+, CompTIA Security+, CEH, CompTIA CySA+"
787,John Sanders,john.sanders6602@yahoo.com,558.684.5431x5977,1,entry,Master's in Cybersecurity,CompTIA A+
788,Nicholas Arnold,nicholas.arnold9026@hotmail.com,882-339-1609x7627,4,mid,Bachelor's in Network Engineering,"CompTIA A+, CompTIA Network+, CEH"
789,Amy Thomas,amy.thomas9664@hotmail.com,899-241-3605x532,5,mid,Master's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Security+, CEH"
790,Brittany Arnold,brittany.arnold8980@hotmail.com,749-780-1552x469,7,mid,Master's in Information Security,"CompTIA Security+, CompTIA Network+, CISM, CompTIA CySA+"
791,Robert Baker,robert.baker2470@yahoo.com,(969)331-6522,7,mid,Master's in Information Security,"GIAC Security Essentials (GSEC), CompTIA Network+, Offensive Security Certified Professional (OSCP), GIAC Certified Incident Handler (GCIH)"
792,Zachary Mcdonald,zachary.mcdonald6803@yahoo.com,(501)419-6731x430,6,mid,Master's in Information Security,"GIAC Security Essentials (GSEC), CompTIA A+, CEH, Offensive Security Certified Professional (OSCP)"
793,Jeremy Hall,jeremy.hall9504@hotmail.com,(691)494-6619x833,4,mid,Bachelor's in Cybersecurity,"CompTIA Network+, CompTIA Security+, CISA"
794,Joseph Buckley,joseph.buckley7420@yahoo.com,(678)941-7063x65049,8,senior,Bachelor's in Cybersecurity,"CompTIA A+, CompTIA Security+, CISM, GIAC Certified Incident Handler (GCIH)"
795,Ronnie Ford,ronnie.ford8589@yahoo.com,643.398.2759x7409,7,mid,Master's in Cybersecurity,"CompTIA Security+, GIAC Security Essentials (GSEC), CEH, CISSP"
796,Don Olsen,don.olsen58@yahoo.com,(439)833-0607,5,mid,Master's in Information Security,"GIAC Security Essentials (GSEC), CompTIA Network+, CISA"
797,Mary Cruz,mary.cruz5509@yahoo.com,393-861-1776x2110,5,mid,Associate's in Cybersecurity,"CompTIA Network+, CompTIA A+, CISM"
798,Barbara Morgan,barbara.morgan8632@yahoo.com,628.356.1203,5,mid,Master's in Cybersecurity,"CompTIA Security+, CompTIA Network+, Offensive Security Certified Professional (OSCP)"
799,Troy Jones,troy.jones9460@gmail.com,346.568.5166x4043,6,mid,Master's in Information Security,"CompTIA Security+, CompTIA A+, GIAC Certified Incident Handler (GCIH), CISM"
800,David Douglas,david.douglas4273@gmail.com,5555157134,1,entry,Master's in Computer Science,CompTIA Security+
801,William Mendoza,william.mendoza4550@yahoo.com,215-421-1291,2,entry,Bachelor's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA A+"
802,Holly Rodriguez,holly.rodriguez6004@yahoo.com,542.914.4637x247,4,mid,Bachelor's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Security+, CISM"
803,Robert Carter,robert.carter4402@gmail.com,775-981-8750x655,6,mid,Master's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Network+, CISM, CEH"
804,Katelyn Chandler,katelyn.chandler1621@hotmail.com,8355335989,7,mid,Master's in Cybersecurity,"CompTIA A+, CompTIA Security+, GIAC Certified Incident Handler (GCIH), CEH"
805,Benjamin Pham,benjamin.pham219@gmail.com,909-953-3957x131,9,senior,Bachelor's in Network Engineering,"CompTIA Network+, CompTIA Security+, CEH, Offensive Security Certified Professional (OSCP)"
806,Dillon Hayes,dillon.hayes3408@gmail.com,+1-956-757-7087x000,1,entry,Associate's in Cybersecurity,CompTIA Network+
807,Taylor Ibarra,taylor.ibarra1602@hotmail.com,6376579687,7,mid,Master's in Information Security,"CompTIA Security+, CompTIA Network+, CISM, CEH"
808,Elizabeth Gray,elizabeth.gray7058@gmail.com,001-582-574-9918,5,mid,Bachelor's in Information Technology,"CompTIA A+, GIAC Security Essentials (GSEC), GIAC Certified Incident Handler (GCIH)"
809,Amy Griffin,amy.griffin4195@hotmail.com,+1-827-937-6491x065,9,senior,Master's in Cybersecurity,"CompTIA Network+, CompTIA Security+, CISM, GIAC Certified Incident Handler (GCIH)"
810,William Faulkner,william.faulkner3150@yahoo.com,001-875-786-4109,5,mid,Bachelor's in Computer Science,"CompTIA Security+, GIAC Security Essentials (GSEC), CISSP"
811,Robert Richardson,robert.richardson9025@gmail.com,(776)584-0048x611,5,mid,Master's in Information Security,"GIAC Security Essentials (GSEC), CompTIA A+, CISM"
812,Donald Rice,donald.rice231@gmail.com,723-657-8184,5,mid,Master's in Information Security,"GIAC Security Essentials (GSEC), CompTIA A+, CISA"
813,Michael Ramos,michael.ramos1679@yahoo.com,001-483-361-0556,7,mid,Master's in Computer Science,"CompTIA Security+, CompTIA A+, CompTIA CySA+, GIAC Certified Incident Handler (GCIH)"
814,Hannah Hodge,hannah.hodge4518@hotmail.com,+1-888-381-8723x4305,5,mid,Bachelor's in Network Engineering,"GIAC Security Essentials (GSEC), CompTIA A+, CISA"
815,Kristen Wong,kristen.wong5535@yahoo.com,001-873-817-3723x0584,7,mid,Master's in Information Security,"CompTIA Network+, CompTIA Security+, CISM, CISA"
816,Cheryl Smith,cheryl.smith4142@gmail.com,(604)951-9384,6,mid,Master's in Cybersecurity,"CompTIA A+, GIAC Security Essentials (GSEC), Offensive Security Certified Professional (OSCP), CISM"
817,Whitney Snyder,whitney.snyder9271@hotmail.com,866-295-7348x6676,4,mid,Master's in Cybersecurity,"CompTIA Security+, CompTIA Network+, CompTIA CySA+"
818,Frances Poole,frances.poole5327@yahoo.com,001-602-387-2981x896,13,senior,Master's in Cybersecurity,"CompTIA Network+, GIAC Security Essentials (GSEC), CISA, CEH"
819,Andrew Rivera,andrew.rivera5832@hotmail.com,209-356-0298x8649,10,senior,Master's in Computer Science,"CompTIA Security+, GIAC Security Essentials (GSEC), CISA, GIAC Certified Incident Handler (GCIH)"
820,Tina Rodriguez,tina.rodriguez5530@yahoo.com,811-978-6528x15859,6,mid,Bachelor's in Computer Science,"CompTIA Security+, CompTIA A+, CISM, CISA"
821,Holly Mejia,holly.mejia6577@yahoo.com,001-779-251-1219x8214,13,senior,Master's in Cybersecurity,"CompTIA Security+, CompTIA A+, GIAC Certified Incident Handler (GCIH), CISA"
822,Nicholas Welch,nicholas.welch8191@yahoo.com,+1-428-533-7768x027,6,mid,Master's in Computer Science,"GIAC Security Essentials (GSEC), CompTIA A+, GIAC Certified Incident Handler (GCIH), Offensive Security Certified Professional (OSCP)"
823,Jason Ward,jason.ward5547@hotmail.com,001-354-482-1104x4093,12,senior,Master's in Cybersecurity,"CompTIA Network+, CompTIA Security+, CompTIA CySA+, Offensive Security Certified Professional (OSCP)"
824,Raymond White,raymond.white1231@yahoo.com,001-618-583-2709x4356,9,senior,Master's in Computer Science,"GIAC Security Essentials (GSEC), CompTIA A+, CompTIA CySA+, Offensive Security Certified Professional (OSCP)"
825,Joseph Kramer,joseph.kramer914@yahoo.com,+1-388-280-8728,10,senior,Bachelor's in Cybersecurity,"CompTIA Security+, CompTIA A+, CISM, CompTIA CySA+"
826,Daniel Johnston,daniel.johnston4207@gmail.com,+1-499-626-1372x33630,10,senior,Master's in Information Security,"CompTIA Network+, GIAC Security Essentials (GSEC), CompTIA CySA+, CISSP"
